ICAO Code,IATA Code,Airport Name,City/Town,Country,Latitude Degrees,Latitude Minutes,Latitude Seconds,Latitude Direction,Longitude Degrees,Longitude Minutes,Longitude Seconds,Longitude Direction,Altitude,Latitude Decimal Degrees,Longitude Decimal Degrees
NTGT,TKP,TAKAPOTO,TAKAPOTO,FRENCH POLYNESIA,14,42,45,S,145,15,10,W,4,-14.712,-145.253
NTGU,AXR,ARUTUA,ARUTUA,TUAMOTU ISLANDS,15,14,53,S,146,36,59,W,3,-15.248,-146.616
NTGV,MVT,MATAIVA,MATAIVA,FRENCH POLYNESIA,14,52,5,S,148,43,2,W,4,-14.868,-148.717
NTGW,NUK,,NUKUTAVAKE,FRENCH POLYNESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
NTGY,,TUREIA,TUREIA,FRENCH POLYNESIA,20,47,0,S,138,34,4,W,4,-20.783,-138.568
NTKH,FHZ,,FAKAHINA,FRENCH POLYNESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
NTKR,TKX,TAKAROA,TAKAROA,FRENCH POLYNESIA,14,27,20,S,145,1,28,W,4,-14.456,-145.024
NTMD,NHV,NUKU HIVA,NUKU HIVA,FRENCH POLYNESIA,8,47,44,S,140,13,43,W,68,-8.796,-140.229
NTMN,,ATUONA,HIVA-OA,FRENCH POLYNESIA,9,46,7,S,139,0,40,W,452,-9.769,-139.011
NTMP,UAP,,UA POU,FRENCH POLYNESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
NTMU,UAH,,UA HUKA,FRENCH POLYNESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
NTTB,BOB,BORA BORA,BORA BORA,FRENCH POLYNESIA,16,26,39,S,151,45,4,W,4,-16.444,-151.751
NTTE,,,TETIAROA,FRENCH POLYNESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
NTTG,RGI,RANGIROA,RANGIROA,FRENCH POLYNESIA,14,57,15,S,147,39,38,W,4,-14.954,-147.661
NTTH,HUH,HUAHINE,HUAHINE ISLAND,FRENCH POLYNESIA,16,41,14,S,151,1,18,W,3,-16.687,-151.022
NTTM,MOZ,TEMAE,MOOREA,FRENCH POLYNESIA,17,29,23,S,149,45,42,W,3,-17.49,-149.762
NTTO,HOI,HAO,HAO ISLAND,TUAMOTU ISLANDS,18,4,29,S,140,56,45,W,4,-18.075,-140.946
NTTP,MAU,MAUPITI,MAUPITI,FRENCH POLYNESIA,16,25,35,S,152,14,37,W,5,-16.426,-152.244
NTTR,RFP,UTUROA,RAIATEA ISLAND,FRENCH POLYNESIA,16,43,22,S,151,27,57,W,1,-16.723,-151.466
NTTX,,MURUROA ATOLL,MURUROA,FRENCH POLYNESIA,21,48,30,S,138,47,39,W,3,-21.808,-138.794
NTUV,VHZ,,VAHITAHI,FRENCH POLYNESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
NVSA,,,ABLOW,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVSC,SLH,,SOLA,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVSD,,,LO-LINUA,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVSE,EAE,,EMAE,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVSF,CCV,,CRAIG COVE,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVSG,LOD,,LONGANA,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVSH,SSR,,SARA,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVSL,LPM,,LAMAP,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVSM,LNB,,LAMEN BAY,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVSN,MWF,,MAEWO-NAONE,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVSO,LNE,,LONORORE,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVSP,NUS,,NORSUP,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVSR,,,REDCLIFF,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVSS,,SANTO PEKOA INTERNATIONAL,SANTO,VANUATU,15,30,4,S,167,13,21,E,57,-15.501,167.222
NVST,TGH,,TONGOA,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVSU,ULB,,ULEI,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVSV,VLS,,VALESDIR,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVSW,WLH,,WALAHA,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVSX,SWJ,,SOUTH WEST BAY,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVSZ,,,NORTH WEST SANTO,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVVA,,,ANATOM,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVVB,AWD,,ANIWA,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVVD,DLY,,DILLON'S BAY,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVVF,FTA,,FUTUNA ISLAND,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVVI,IPA,,IPOTA,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVVJ,,,FORARI,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVVK,,,LENAKEL,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVVQ,,,QUOIN HILL,VANUATU,0,0,0,U,0,0,0,U,0,0.0,0.0
NVVV,VLI,PORT VILA BAUERFIELD,PORT-VILA,VANUATU,17,41,57,S,168,19,11,E,22,-17.699,168.32
NWEE,ILP,,ILE DES PINS,NEW CALEDONIA,0,0,0,U,0,0,0,U,0,0.0,0.0
NWWA,TGJ,,TIGA,NEW CALEDONIA,0,0,0,U,0,0,0,U,0,0.0,0.0
NWWC,,,ILE ART,NEW CALEDONIA,0,0,0,U,0,0,0,U,0,0.0,0.0
NWWD,KNQ,KONE,KONE,NEW CALEDONIA,21,3,12,S,164,50,16,E,8,-21.053,164.838
NWWF,,,VOH,NEW CALEDONIA,0,0,0,U,0,0,0,U,0,0.0,0.0
NWWI,,,HIENGHENE,NEW CALEDONIA,0,0,0,U,0,0,0,U,0,0.0,0.0
NWWJ,,,POUM,NEW CALEDONIA,0,0,0,U,0,0,0,U,0,0.0,0.0
NWWK,KOC,KOUMAC,KOUMAC,NEW CALEDONIA,20,32,46,S,164,15,20,E,13,-20.546,164.256
NWWL,LIF,OUANAHAM,LIFOU,NEW CALEDONIA,20,46,29,S,167,14,23,E,29,-20.775,167.24
NWWM,GEA,NOUMEA MAGENTA,NOUMEA,NEW CALEDONIA,22,15,29,S,166,28,22,E,4,-22.258,166.473
NWWO,,,ILE OUEN,NEW CALEDONIA,0,0,0,U,0,0,0,U,0,0.0,0.0
NWWQ,,,MUEO,NEW CALEDONIA,0,0,0,U,0,0,0,U,0,0.0,0.0
NWWR,MEE,LA ROCHE,MARE,NEW CALEDONIA,21,28,54,S,168,2,15,E,43,-21.482,168.037
NWWS,,,PLAINE DES LACS,NEW CALEDONIA,0,0,0,U,0,0,0,U,0,0.0,0.0
NWWU,TOU,TOUHO,TOUHO,NEW CALEDONIA,20,47,28,S,165,15,33,E,4,-20.791,165.259
NWWV,UVE,OUVEA OULOUP,OUVEA,NEW CALEDONIA,20,38,26,S,166,34,22,E,8,-20.641,166.573
NWWW,NOU,LA TONTOUTA,NOUMEA,NEW CALEDONIA,22,0,52,S,166,12,46,E,16,-22.014,166.213
NWWY,,,OUACO,NEW CALEDONIA,0,0,0,U,0,0,0,U,0,0.0,0.0
NZAA,AKL,AUCKLAND INTERNATIONAL,AUCKLAND,NEW ZEALAND,37,0,29,S,174,47,30,E,8,-37.008,174.792
NZAE,,,MOUNT TARAWERA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZAG,,,MATARANGI,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZAH,,,TAHAROA IRONSANDS,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZAL,,,AVALON,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZAN,,,ARTHURS POINT,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZAP,TUO,TAUPO,TAUPO,NEW ZEALAND,38,44,23,S,176,5,4,E,407,-38.74,176.084
NZAR,,ARDMORE,ARDMORE,NEW ZEALAND,37,1,47,S,174,58,24,E,34,-37.03,174.973
NZAS,,,ASHBURTON,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZBA,,,BALCLUTHA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZBB,,,BOYD,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZBE,,,BERRIDALE,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZBH,,,BETHELLS,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZBL,,,BROADLANDS,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZBM,BHE,,BLENHEIM,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZBO,,,MOERAKI BOULDERS,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZBR,,,BROTHERS,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZBU,,,BURNHAM,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZBY,,,BEALEY,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZCA,,,CAMPBELL ISLAND,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZCB,,,CENTRE BUSH,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZCC,,,CAPE CAMPBELL,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZCH,CHC,CHRISTCHURCH INTERNATIONAL,CHRISTCHURCH,NEW ZEALAND,43,29,21,S,172,31,56,E,38,-43.489,172.532
NZCI,CHT,CHATHAM ISLANDS,CHATHAM ISLAND,NEW ZEALAND,43,48,36,S,176,27,26,W,14,-43.81,-176.457
NZCM,,,MCMURDO SOUND,ANTARCTICA,0,0,0,U,0,0,0,U,0,0.0,0.0
NZCP,,,CORONET PEAK,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZCR,,,CAPE REINGA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZCS,,,CROMWELL RACECOURSE,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZCU,,,CULVERDEN,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZCV,,,CUVIER ISLAND,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZCX,,,COROMANDEL,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZDA,,,DARGAVILLE,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZDD,,,DEPDALE,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZDI,,,DOG ISLAND,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZDN,DUD,DUNEDIN,DUNEDIN,NEW ZEALAND,45,55,41,S,170,11,54,E,2,-45.928,170.198
NZDV,,,DANNEVIRKE,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZEB,,,EVANS BAY,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZEC,,,EAST CAPE,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZES,,,WHAREPAPA SOUTH,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZFH,,,FOX,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZFI,,,FEILDING,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZFR,,,FOREST,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZFY,,,FERRY,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZGA,,,GALATEA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZGB,,,GREAT BARRIER,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZGC,,,GORE,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZGF,,,GULF,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZGG,,,GOLDEN GATE LODGE,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZGH,,,GREENHITHE,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZGI,,,GARDEN CITY,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZGM,,,GREYMOUTH,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZGO,,,GLENROY,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZGR,,,GREAT MERCURY ISLAND,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZGS,GIS,GISBORNE,GISBORNE,NEW ZEALAND,38,39,48,S,177,58,42,E,5,-38.663,177.978
NZGT,MON,GLENTANNER,GLENTANNER,NEW ZEALAND,43,54,24,S,170,7,42,E,556,-43.907,170.128
NZGY,,,GLENHORCHY,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZHA,,,HAWERA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZHB,,,HOBSOBVILLE,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZHD,,,WHITFORD,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZHK,HKK,HOKITIKA,HOKITIKA,NEW ZEALAND,42,42,49,S,170,59,7,E,45,-42.714,170.985
NZHL,,,HENLEY,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZHN,HLZ,HAMILTON,HAMILTON,NEW ZEALAND,37,51,59,S,175,19,55,E,53,-37.866,175.332
NZHS,,HASTINGS,HASTINGS,NEW ZEALAND,39,38,48,S,176,46,1,E,22,-39.647,176.767
NZJA,,,TAURANGA HOSPITAL,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZJD,,,DANNEVIRKE HOSPITAL,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZJG,,,GISBORNE HOSPITAL,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZJM,,,PALMERSTON NORTH,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZJN,,,NORTH SHORE HOSPITAL,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZJO,,,ROTORUA HOSPITAL,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZJP,,,TE PUIA SPRINGS HOSP.,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZJQ,,,TARANAKI BASE HOSPITAL,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZJR,,,WHANGAREI HOSPITAL,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZJT,,,TAUMARUNUI HOSPITAL,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZJU,,,WANGANUI HOSPITAL,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZJW,,,WAIKATO HOSPITAL,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZJX,,,MIDDLEMORE HOSPITAL,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZJY,,,WAIROA HOSPITAL,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZKE,,,WAIHEKE,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZKF,,,KAIPARA FLATS,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZKI,,,KAIKOURA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZKK,KKE,KERIKERI,KERIKERI,NEW ZEALAND,35,15,46,S,173,54,43,E,150,-35.263,173.912
NZKM,,,KARAMEA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZKN,,,KINLEITH,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZKO,,,KAIKOHE,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZKR,,,KARIOI,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZKS,,,KAITORETE SPIT,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZKT,KAT,KAITAIA,KAITAIA,NEW ZEALAND,35,4,12,S,173,17,7,E,83,-35.07,173.285
NZKY,,,KOWHAI,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZLB,,,STEEP HEAD,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZLD,,,LIMESTONE DOWNS,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZLE,,,LAKE STADION,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZLR,,,ROTORUA LAKES,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZLT,,,LAKE TAUPO,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZLU,,,LUMSDEN,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZLV,,,LEES VALLEY,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZLX,ALR,ALEXANDRA,ALEXANDRA,NEW ZEALAND,45,12,42,S,169,22,24,E,230,-45.212,169.373
NZMA,,,MATAMATA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZMB,,,MECHANICS BAY,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZMC,GTN,MOUNT COOK,MOUNT COOK,NEW ZEALAND,43,45,54,S,170,8,0,E,657,-43.765,170.133
NZMD,,,MEDBURY,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZMF,MFN,,MILFORD SOUND,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZMG,,,MANGERE,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZMH,,,MOUNT HUTT STATION,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZMI,,,MOSGIEL,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZMJ,,,MARTIN'S BAY,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZMK,MZP,,MOTUEKA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZML,,,MOLESWORTH,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZMM,,,MANGAMARIE,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZMN,,,MOMONA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZMO,TEU,MANAPOURI,MANAPOURI,NEW ZEALAND,45,31,59,S,167,39,0,E,210,-45.533,167.65
NZMP,,,MOA POINT,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZMQ,,,OAONUI,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZMR,,,MURCHISON,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZMS,MRO,MASTERTON,MASTERTON,NEW ZEALAND,40,58,24,S,175,38,1,E,111,-40.973,175.634
NZMT,,,MOTO,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZMU,,,MOKO HINAU,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZMW,,,MAKARORA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZMY,,,MIHI,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZMZ,,,MATAKANA ISLAND,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZND,,,NORSEWOOD,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZNE,NPE,,NAPIER,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZNH,,,PORT NELSON,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZNL,,,NEWLANDS,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZNP,NPL,NEW PLYMOUTH,NEW PLYMOUTH,NEW ZEALAND,39,0,31,S,174,10,45,E,30,-39.009,174.179
NZNS,NSN,NELSON,NELSON,NEW ZEALAND,41,17,54,S,173,13,16,E,6,-41.298,173.221
NZNV,IVC,INVERCARGILL,INVERCARGILL,NEW ZEALAND,46,24,44,S,168,18,46,E,2,-46.412,168.313
NZNW,,,NGAWIHI,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZNY,,,HORNBY,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZOA,,,OMARAMA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZOD,,,WOOEND,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZOG,,,OTAGO HARBOUR,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZOH,,OHAKEA,OHAKEA,NEW ZEALAND,40,12,21,S,175,23,16,E,50,-40.206,175.388
NZOI,,,MOTITI ISLAND,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZOK,PCN,,PICTON,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZOM,,,OMAKA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZOO,,,OTOROHANGA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZOP,,,OPOTIKI,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZOR,,,OHURA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZOT,,,WESTPOINT,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZOU,OAM,OAMARU,OAMARU,NEW ZEALAND,44,58,12,S,171,4,54,E,31,-44.97,171.082
NZOX,,,OKIWI STATION,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZPA,,,PAHIATUA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZPH,,,PAIHIA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZPM,PMR,PALMERSTON NORTH,PALMERSTON NORTH,NEW ZEALAND,40,19,14,S,175,37,1,E,47,-40.321,175.617
NZPP,PPQ,PARAPARAUMU,PARAPARAUMU,NEW ZEALAND,40,54,17,S,174,59,21,E,7,-40.905,174.989
NZPT,,,PETONE,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZPU,,,PORIRUA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZPW,,,PORIRUA HARBOUR,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZPY,,,PUYSEGUR POINT,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZQN,ZQN,QUEENSTOWN,QUEENSTOWN INTERNATIONAL,NEW ZEALAND,45,1,16,S,168,44,21,E,357,-45.021,168.739
NZQT,,,QUINTIN,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZRA,,,RAGLAN,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZRC,,,RYAN'S CREEK,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZRG,,,RANGIOTU,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZRH,,,RAETIHI,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZRK,,,RANIATAIKI,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZRN,,,RAOUL ISLAND,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZRO,ROT,ROTORUA,ROTORUA,NEW ZEALAND,38,6,33,S,176,19,2,E,285,-38.109,176.317
NZRR,,,RIVERTON,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZRT,,,RANGIORA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZRU,,WAIOURU,WAIOURU,NEW ZEALAND,39,26,47,S,175,39,30,E,819,-39.446,175.658
NZRV,,,REEVE,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZRW,,,RUAWAI,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZRX,,,ROXBURGH,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZRY,,,MOUNT MARY,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZSD,,,STRATFORD,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZSG,,,SCARGILL,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZSJ,,,KENSINGTON PARK,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZSP,,SOUTH POLE STATION,STEPHEN'S ISLAND,NEW ZEALAND,89,59,59,S,0,0,0,E,2835,-90.0,0.0
NZSY,,,SURREY,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZTA,,,TE AROHA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZTE,,,TE KOWHAI,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZTG,TRG,TAURANGA,TAURANGA,NEW ZEALAND,37,40,19,S,176,11,46,E,4,-37.672,176.196
NZTH,,,THAMES,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZTK,TKF,,TAKAKA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZTL,,,LAKE TEKAPO,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZTM,,,TAUMARUNUI,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZTN,,,TURANGI,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZTO,,,TOKOROA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZTS,,,TAHAROA,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZTT,,,TAIERI,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZTU,TIU,TIMARU,TIMARU,NEW ZEALAND,44,18,10,S,171,13,31,E,28,-44.303,171.225
NZTW,,,TAURANGA WATER,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZTY,,,TITAHI BAY,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZTZ,TEU,,TE ANAU,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZUK,,PUKAKI,PUKAKI,NEW ZEALAND,44,14,6,S,170,7,6,E,481,-44.235,170.118
NZUN,,,PAUANUI,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
NZVL,,,MANDEVILLE,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0.0,0.0
